,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
176,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-09,-69.0,-51.0,-59.0,-61.0,-26.0,18.0
177,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-10,-45.0,-24.0,-38.0,-54.0,-37.0,19.0
178,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-11,-46.0,-23.0,-37.0,-52.0,-36.0,20.0
179,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-12,-48.0,-27.0,-39.0,-54.0,-38.0,19.0
180,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-13,-48.0,-25.0,-39.0,-54.0,-39.0,20.0
181,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-14,-48.0,-21.0,-40.0,-52.0,-34.0,20.0
182,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-15,-55.0,-30.0,-46.0,-49.0,-24.0,18.0
183,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-16,-64.0,-43.0,-55.0,-56.0,-21.0,17.0
184,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-17,-70.0,-50.0,-60.0,-72.0,-69.0,29.0
185,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-18,-47.0,-21.0,-37.0,-49.0,-34.0,18.0
186,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-19,-49.0,-26.0,-40.0,-53.0,-37.0,19.0
187,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-20,-48.0,-23.0,-38.0,-53.0,-37.0,19.0
188,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-21,-49.0,-23.0,-41.0,-52.0,-33.0,20.0
189,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-22,-53.0,-28.0,-45.0,-48.0,-20.0,17.0
190,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-23,-64.0,-44.0,-56.0,-56.0,-18.0,16.0
191,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-24,-48.0,-27.0,-41.0,-52.0,-35.0,19.0
192,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-25,-47.0,-24.0,-38.0,-51.0,-34.0,19.0
193,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-26,-48.0,-26.0,-38.0,-52.0,-35.0,18.0
194,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-27,-46.0,-23.0,-36.0,-51.0,-35.0,18.0
195,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-28,-45.0,-19.0,-36.0,-49.0,-30.0,19.0
196,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-29,-49.0,-23.0,-40.0,-45.0,-15.0,14.0
197,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-30,-56.0,-33.0,-46.0,-48.0,-12.0,13.0
198,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-08-31,-44.0,-20.0,-37.0,-50.0,-33.0,18.0
199,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-01,-41.0,-13.0,-32.0,-45.0,-32.0,17.0
200,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-02,-42.0,-18.0,-35.0,-47.0,-34.0,16.0
201,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-03,-39.0,-14.0,-31.0,-47.0,-34.0,16.0
202,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-04,-40.0,-13.0,-32.0,-43.0,-29.0,17.0
203,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-05,-37.0,-11.0,-27.0,-36.0,-13.0,11.0
204,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-06,-45.0,-24.0,-33.0,-39.0,-10.0,10.0
205,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-07,-41.0,-18.0,-35.0,-46.0,-33.0,16.0
206,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-08,-41.0,-17.0,-33.0,-44.0,-33.0,17.0
207,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-09,-41.0,-20.0,-31.0,-44.0,-33.0,15.0
208,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-10,-40.0,-18.0,-29.0,-45.0,-34.0,16.0
209,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-11,-41.0,-17.0,-33.0,-45.0,-29.0,17.0
210,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-12,-38.0,-14.0,-29.0,-37.0,-12.0,11.0
211,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-13,-45.0,-25.0,-32.0,-38.0,-8.0,9.0
212,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-14,-40.0,-18.0,-33.0,-45.0,-29.0,16.0
213,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-15,-38.0,-13.0,-29.0,-43.0,-28.0,16.0
214,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-16,-39.0,-18.0,-31.0,-43.0,-31.0,15.0
215,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-17,-37.0,-14.0,-30.0,-42.0,-31.0,16.0
216,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-18,-37.0,-10.0,-30.0,-39.0,-26.0,16.0
217,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-19,-33.0,-8.0,-26.0,-30.0,-10.0,10.0
218,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-20,-41.0,-19.0,-30.0,-32.0,-5.0,8.0
219,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-21,-42.0,-18.0,-33.0,-44.0,-31.0,16.0
220,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-22,-40.0,-11.0,-30.0,-38.0,-28.0,16.0
221,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-23,-43.0,-16.0,-33.0,-39.0,-30.0,16.0
222,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-24,-42.0,-14.0,-31.0,-40.0,-31.0,16.0
223,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-25,-40.0,-9.0,-31.0,-36.0,-25.0,16.0
224,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-26,-38.0,-7.0,-27.0,-26.0,-8.0,10.0
225,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-27,-45.0,-20.0,-32.0,-27.0,-7.0,9.0
226,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-28,-41.0,-11.0,-33.0,-38.0,-27.0,15.0
227,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-29,-41.0,-9.0,-32.0,-37.0,-27.0,16.0
228,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-09-30,-39.0,-6.0,-30.0,-38.0,-29.0,14.0
229,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-01,-36.0,0.0,-27.0,-37.0,-27.0,13.0
230,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-02,-35.0,1.0,-28.0,-29.0,-22.0,13.0
231,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-03,-33.0,0.0,-25.0,-19.0,-8.0,8.0
232,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-04,-40.0,-12.0,-28.0,-19.0,-5.0,7.0
233,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-05,-36.0,-4.0,-29.0,-31.0,-27.0,12.0
234,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-06,-35.0,-3.0,-26.0,-29.0,-26.0,13.0
235,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-07,-37.0,-9.0,-29.0,-32.0,-27.0,12.0
236,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-08,-36.0,-6.0,-28.0,-31.0,-28.0,13.0
237,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-09,-36.0,-5.0,-29.0,-28.0,-23.0,13.0
238,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-10,-35.0,-5.0,-23.0,-20.0,-7.0,7.0
239,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-11,-39.0,-16.0,-18.0,-21.0,-3.0,6.0
240,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-12,-49.0,-25.0,-30.0,-50.0,-64.0,17.0
241,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-13,-39.0,-9.0,-33.0,-28.0,-25.0,13.0
242,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-14,-38.0,-10.0,-31.0,-30.0,-26.0,14.0
243,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-15,-35.0,-3.0,-28.0,-29.0,-27.0,14.0
244,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-16,-34.0,0.0,-29.0,-26.0,-21.0,14.0
245,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-17,-32.0,0.0,-27.0,-15.0,-5.0,9.0
246,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-18,-39.0,-12.0,-29.0,-15.0,-1.0,8.0
247,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-19,-38.0,-7.0,-34.0,-29.0,-25.0,14.0
248,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-20,-37.0,-7.0,-31.0,-28.0,-24.0,15.0
249,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-21,-38.0,-9.0,-28.0,-34.0,-26.0,14.0
250,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-22,-36.0,-7.0,-26.0,-31.0,-26.0,14.0
251,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-23,-36.0,-4.0,-28.0,-28.0,-21.0,14.0
252,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-24,-34.0,-3.0,-25.0,-17.0,-4.0,9.0
253,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-25,-38.0,-12.0,-25.0,-16.0,0.0,7.0
254,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-26,-37.0,-6.0,-30.0,-29.0,-24.0,13.0
255,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-27,-37.0,-7.0,-31.0,-28.0,-23.0,14.0
256,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-28,-37.0,-9.0,-32.0,-30.0,-24.0,14.0
257,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-29,-35.0,-3.0,-30.0,-29.0,-25.0,13.0
258,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-30,-33.0,3.0,-30.0,-25.0,-19.0,13.0
259,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-10-31,-34.0,4.0,-30.0,-17.0,-4.0,9.0
260,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-01,-40.0,-11.0,-31.0,-21.0,-2.0,8.0
261,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-02,-45.0,-14.0,-32.0,-48.0,-62.0,19.0
262,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-03,-32.0,3.0,-29.0,-24.0,-21.0,12.0
263,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-04,-35.0,-5.0,-31.0,-28.0,-24.0,13.0
264,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-05,-33.0,-3.0,-30.0,-28.0,-24.0,13.0
265,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-06,-33.0,-2.0,-31.0,-26.0,-19.0,13.0
266,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-07,-30.0,-2.0,-28.0,-13.0,-1.0,8.0
267,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-08,-36.0,-13.0,-30.0,-15.0,2.0,8.0
268,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-09,-35.0,-8.0,-35.0,-27.0,-22.0,14.0
269,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-10,-36.0,-9.0,-35.0,-27.0,-22.0,14.0
270,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-11,-36.0,-10.0,-34.0,-28.0,-23.0,13.0
271,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-12,-34.0,-7.0,-32.0,-28.0,-24.0,13.0
272,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-13,-35.0,-5.0,-35.0,-24.0,-19.0,13.0
273,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-14,-29.0,0.0,-26.0,-11.0,-4.0,8.0
274,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-15,-31.0,-9.0,-23.0,-13.0,3.0,6.0
275,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-16,-43.0,-17.0,-36.0,-46.0,-61.0,18.0
276,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-17,-34.0,-3.0,-33.0,-22.0,-21.0,13.0
277,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-18,-33.0,-4.0,-30.0,-24.0,-22.0,12.0
278,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-19,-32.0,-4.0,-29.0,-26.0,-23.0,13.0
279,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-20,-29.0,2.0,-29.0,-20.0,-17.0,12.0
280,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-21,-22.0,7.0,-22.0,-8.0,3.0,6.0
281,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-22,-29.0,-5.0,-24.0,-8.0,8.0,7.0
282,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-23,-30.0,-2.0,-30.0,-23.0,-20.0,12.0
283,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-24,-32.0,-3.0,-30.0,-21.0,-19.0,13.0
284,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-25,-30.0,-1.0,-26.0,-22.0,-20.0,12.0
285,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-26,-27.0,3.0,-25.0,-22.0,-21.0,11.0
286,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-27,-26.0,5.0,-30.0,-18.0,-16.0,11.0
287,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-28,-23.0,6.0,-25.0,-4.0,3.0,6.0
288,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-29,-22.0,5.0,-20.0,1.0,12.0,5.0
289,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-11-30,-23.0,10.0,-24.0,-17.0,-18.0,10.0
290,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-01,-22.0,13.0,-22.0,-15.0,-17.0,10.0
291,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-02,-23.0,10.0,-22.0,-18.0,-18.0,10.0
292,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-03,-22.0,11.0,-19.0,-18.0,-19.0,10.0
293,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-04,-21.0,13.0,-19.0,-12.0,-13.0,9.0
294,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-05,-17.0,13.0,-15.0,1.0,6.0,4.0
295,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-06,-19.0,6.0,-15.0,2.0,16.0,4.0
296,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-07,-17.0,22.0,-7.0,-11.0,-17.0,7.0
297,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-08,-38.0,-12.0,-25.0,-43.0,-56.0,17.0
298,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-09,-27.0,2.0,-23.0,-19.0,-18.0,9.0
299,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-10,-25.0,6.0,-19.0,-19.0,-19.0,10.0
300,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-11,-25.0,7.0,-21.0,-16.0,-13.0,10.0
301,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-12,-22.0,7.0,-16.0,-5.0,6.0,5.0
302,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-13,-23.0,1.0,-14.0,2.0,17.0,5.0
303,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-14,-24.0,6.0,-22.0,-17.0,-17.0,10.0
304,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-15,-21.0,12.0,-18.0,-14.0,-16.0,9.0
305,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-16,-21.0,12.0,-16.0,-15.0,-16.0,8.0
306,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-17,-20.0,14.0,-16.0,-16.0,-18.0,9.0
307,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-18,-21.0,15.0,-18.0,-13.0,-12.0,9.0
308,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-19,-18.0,16.0,-14.0,3.0,8.0,4.0
309,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-20,-15.0,14.0,-11.0,15.0,23.0,3.0
310,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-21,-16.0,19.0,-14.0,-9.0,-16.0,8.0
311,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-22,-14.0,25.0,-11.0,-7.0,-16.0,8.0
312,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-23,-11.0,32.0,-5.0,-6.0,-17.0,5.0
313,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-24,-17.0,43.0,-1.0,-16.0,-29.0,7.0
314,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-25,-70.0,-53.0,-51.0,-66.0,-73.0,24.0
315,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-26,-37.0,-7.0,-26.0,-28.0,-16.0,9.0
316,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-27,-36.0,-12.0,-24.0,-14.0,10.0,7.0
317,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-28,-24.0,9.0,-19.0,-21.0,-22.0,11.0
318,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-29,-20.0,17.0,-12.0,-18.0,-22.0,10.0
319,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-30,-17.0,26.0,-5.0,-17.0,-24.0,7.0
320,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2020-12-31,-27.0,34.0,1.0,-28.0,-39.0,9.0
0,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-01,-76.0,-61.0,-48.0,-71.0,-76.0,25.0
1,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-02,-58.0,-29.0,-36.0,-52.0,-42.0,16.0
2,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-03,-43.0,-18.0,-21.0,-19.0,-6.0,6.0
3,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-04,-30.0,5.0,-19.0,-28.0,-29.0,12.0
4,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-05,-33.0,1.0,-21.0,-31.0,-29.0,14.0
5,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-06,-35.0,-4.0,-22.0,-34.0,-30.0,13.0
6,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-07,-34.0,3.0,-21.0,-32.0,-30.0,13.0
7,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-08,-48.0,-10.0,-36.0,-45.0,-34.0,19.0
8,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-09,-65.0,-36.0,-51.0,-55.0,-31.0,20.0
9,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-10,-67.0,-43.0,-51.0,-53.0,-20.0,17.0
10,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-11,-68.0,-45.0,-52.0,-66.0,-69.0,27.0
11,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-12,-36.0,-2.0,-26.0,-29.0,-24.0,12.0
12,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-13,-39.0,-9.0,-31.0,-34.0,-29.0,11.0
13,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-14,-40.0,-10.0,-33.0,-36.0,-32.0,12.0
14,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-15,-44.0,-9.0,-37.0,-37.0,-31.0,13.0
15,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-16,-59.0,-28.0,-49.0,-52.0,-28.0,16.0
16,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-17,-65.0,-41.0,-52.0,-52.0,-23.0,14.0
17,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-18,-39.0,-9.0,-35.0,-33.0,-29.0,11.0
18,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-19,-39.0,-10.0,-34.0,-33.0,-29.0,13.0
19,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-20,-40.0,-13.0,-34.0,-35.0,-29.0,12.0
20,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-21,-39.0,-11.0,-34.0,-36.0,-30.0,13.0
21,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-22,-40.0,-10.0,-37.0,-32.0,-25.0,13.0
22,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-23,-50.0,-21.0,-43.0,-40.0,-18.0,13.0
23,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-24,-57.0,-36.0,-46.0,-41.0,-16.0,11.0
24,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-25,-38.0,-11.0,-36.0,-31.0,-26.0,12.0
25,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-26,-38.0,-9.0,-34.0,-31.0,-26.0,13.0
26,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-27,-38.0,-11.0,-32.0,-32.0,-26.0,12.0
27,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-28,-37.0,-7.0,-31.0,-31.0,-27.0,12.0
28,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-29,-33.0,1.0,-30.0,-26.0,-21.0,11.0
29,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-30,-30.0,5.0,-26.0,-17.0,-5.0,6.0
30,CO,Colombia,,,,,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,2021-01-31,-35.0,-4.0,-28.0,-17.0,-2.0,5.0
