,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
25269,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-23,-43.0,-18.0,-41.0,-42.0,-25.0,19.0
25270,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-24,-44.0,-21.0,-44.0,-46.0,-26.0,18.0
25271,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-25,-43.0,-17.0,-43.0,-43.0,-27.0,18.0
25272,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-26,-48.0,-18.0,-49.0,-47.0,-17.0,19.0
25273,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-27,-54.0,-24.0,-56.0,-51.0,-10.0,16.0
25274,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-28,-66.0,-40.0,-68.0,-68.0,-14.0,17.0
25275,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-29,-63.0,-43.0,-59.0,-68.0,-53.0,23.0
25276,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-06-30,-38.0,-11.0,-36.0,-42.0,-23.0,17.0
25277,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-01,-39.0,-12.0,-41.0,-45.0,-25.0,17.0
25278,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-02,-41.0,-13.0,-42.0,-46.0,-26.0,18.0
25279,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-03,-39.0,-7.0,-43.0,-47.0,-15.0,17.0
25280,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-04,-52.0,-20.0,-57.0,-55.0,-9.0,16.0
25281,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-05,-58.0,-30.0,-62.0,-70.0,-10.0,16.0
25282,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-06,-45.0,-19.0,-49.0,-52.0,-26.0,19.0
25283,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-07,-40.0,-14.0,-39.0,-42.0,-26.0,18.0
25284,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-08,-40.0,-18.0,-44.0,-48.0,-26.0,17.0
25285,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-09,-41.0,-16.0,-42.0,-45.0,-26.0,18.0
25286,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-10,-44.0,-18.0,-47.0,-50.0,-17.0,18.0
25287,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-11,-52.0,-24.0,-56.0,-55.0,-9.0,16.0
25288,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-12,-61.0,-36.0,-64.0,-68.0,-14.0,16.0
25289,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-13,-44.0,-20.0,-47.0,-50.0,-25.0,18.0
25290,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-14,-42.0,-18.0,-41.0,-44.0,-25.0,18.0
25291,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-15,-44.0,-20.0,-46.0,-49.0,-26.0,18.0
25292,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-16,-43.0,-16.0,-43.0,-49.0,-26.0,17.0
25293,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-17,-48.0,-20.0,-51.0,-50.0,-19.0,18.0
25294,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-18,-58.0,-30.0,-60.0,-58.0,-13.0,18.0
25295,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-19,-72.0,-52.0,-71.0,-79.0,-24.0,20.0
25296,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-20,-72.0,-58.0,-67.0,-75.0,-59.0,27.0
25297,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-21,-47.0,-20.0,-45.0,-48.0,-26.0,18.0
25298,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-22,-45.0,-19.0,-46.0,-47.0,-26.0,18.0
25299,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-23,-44.0,-17.0,-44.0,-49.0,-26.0,18.0
25300,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-24,-48.0,-21.0,-52.0,-53.0,-18.0,19.0
25301,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-25,-63.0,-39.0,-61.0,-62.0,-19.0,20.0
25302,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-26,-69.0,-48.0,-69.0,-73.0,-20.0,20.0
25303,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-27,-45.0,-19.0,-48.0,-52.0,-24.0,18.0
25304,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-28,-44.0,-16.0,-41.0,-48.0,-25.0,18.0
25305,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-29,-43.0,-18.0,-44.0,-46.0,-26.0,17.0
25306,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-30,-46.0,-18.0,-46.0,-53.0,-28.0,19.0
25307,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-07-31,-45.0,-14.0,-48.0,-50.0,-18.0,18.0
25308,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-01,-60.0,-32.0,-57.0,-60.0,-19.0,19.0
25309,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-02,-66.0,-38.0,-66.0,-73.0,-19.0,19.0
25310,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-03,-43.0,-11.0,-45.0,-52.0,-24.0,18.0
25311,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-04,-41.0,-9.0,-38.0,-47.0,-25.0,19.0
25312,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-05,-42.0,-12.0,-41.0,-46.0,-26.0,18.0
25313,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-06,-39.0,-6.0,-37.0,-44.0,-25.0,16.0
25314,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-07,-62.0,-38.0,-59.0,-67.0,-43.0,24.0
25315,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-08,-58.0,-31.0,-59.0,-60.0,-17.0,18.0
25316,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-09,-65.0,-43.0,-67.0,-72.0,-18.0,18.0
25317,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-10,-44.0,-16.0,-46.0,-51.0,-25.0,18.0
25318,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-11,-42.0,-15.0,-40.0,-49.0,-25.0,18.0
25319,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-12,-43.0,-18.0,-43.0,-50.0,-26.0,18.0
25320,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-13,-43.0,-13.0,-42.0,-45.0,-26.0,18.0
25321,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-14,-46.0,-8.0,-47.0,-52.0,-18.0,17.0
25322,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-15,-70.0,-51.0,-65.0,-63.0,-29.0,23.0
25323,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-16,-74.0,-58.0,-71.0,-76.0,-29.0,21.0
25324,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-17,-75.0,-62.0,-69.0,,-62.0,29.0
25325,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-18,-43.0,-12.0,-38.0,,-22.0,17.0
25326,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-19,-47.0,-19.0,-45.0,,-27.0,18.0
25327,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-20,-44.0,-13.0,-40.0,,-26.0,17.0
25328,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-21,-48.0,-15.0,-47.0,,-17.0,18.0
25329,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-22,-59.0,-32.0,-61.0,,-13.0,18.0
25330,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-23,-65.0,-39.0,-67.0,,-18.0,18.0
25331,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-24,-48.0,-19.0,-47.0,,-24.0,18.0
25332,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-25,-45.0,-16.0,-41.0,,-24.0,19.0
25333,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-26,-46.0,-20.0,-45.0,,-25.0,18.0
25334,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-27,-43.0,-13.0,-40.0,,-24.0,17.0
25335,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-28,-46.0,-14.0,-45.0,,-16.0,17.0
25336,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-29,-53.0,-25.0,-54.0,,-10.0,15.0
25337,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-30,-60.0,-33.0,-61.0,,-15.0,16.0
25338,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-08-31,-44.0,-15.0,-45.0,,-22.0,17.0
25339,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-01,-39.0,-4.0,-35.0,,-23.0,17.0
25340,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-02,-41.0,-11.0,-40.0,,-25.0,17.0
25341,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-03,-38.0,-2.0,-36.0,,-25.0,16.0
25342,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-04,-39.0,-4.0,-39.0,,-16.0,15.0
25343,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-05,-41.0,-5.0,-43.0,,-6.0,12.0
25344,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-06,-48.0,-12.0,-47.0,,-12.0,12.0
25345,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-07,-39.0,-5.0,-40.0,,-23.0,16.0
25346,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-08,-37.0,-4.0,-32.0,,-24.0,16.0
25347,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-09,-38.0,-12.0,-37.0,,-24.0,15.0
25348,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-10,-37.0,-2.0,-32.0,,-25.0,15.0
25349,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-11,-40.0,-9.0,-38.0,-38.0,-17.0,15.0
25350,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-12,-41.0,-9.0,-41.0,-36.0,-7.0,12.0
25351,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-13,-46.0,-14.0,-45.0,-44.0,-12.0,12.0
25352,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-14,-38.0,-7.0,-37.0,-34.0,-19.0,16.0
25353,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-15,-36.0,-5.0,-31.0,-32.0,-20.0,17.0
25354,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-16,-39.0,-13.0,-38.0,-37.0,-22.0,16.0
25355,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-17,-36.0,-3.0,-33.0,-34.0,-23.0,16.0
25356,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-18,-38.0,-5.0,-37.0,-37.0,-15.0,15.0
25357,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-19,-37.0,-6.0,-41.0,-35.0,-6.0,12.0
25358,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-20,-43.0,-11.0,-43.0,-47.0,-9.0,12.0
25359,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-21,-37.0,-4.0,-35.0,-31.0,-21.0,16.0
25360,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-22,-38.0,-2.0,-30.0,-33.0,-21.0,16.0
25361,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-23,-42.0,-6.0,-37.0,-31.0,-22.0,16.0
25362,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-24,-40.0,1.0,-35.0,-32.0,-24.0,17.0
25363,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-25,-40.0,-1.0,-39.0,-35.0,-14.0,16.0
25364,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-26,-40.0,-2.0,-39.0,-32.0,-4.0,12.0
25365,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-27,-43.0,-6.0,-42.0,-42.0,-10.0,12.0
25366,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-28,-39.0,3.0,-36.0,-31.0,-18.0,16.0
25367,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-29,-40.0,1.0,-32.0,-33.0,-20.0,16.0
25368,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-09-30,-39.0,0.0,-36.0,-33.0,-21.0,14.0
25369,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-01,-38.0,9.0,-35.0,-31.0,-20.0,13.0
25370,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-02,-35.0,8.0,-35.0,-33.0,-12.0,13.0
25371,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-03,-34.0,7.0,-36.0,-30.0,-3.0,10.0
25372,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-04,-38.0,2.0,-35.0,-38.0,-9.0,9.0
25373,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-05,-32.0,15.0,-30.0,-25.0,-18.0,12.0
25374,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-06,-33.0,7.0,-26.0,-27.0,-20.0,13.0
25375,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-07,-30.0,7.0,-28.0,-27.0,-18.0,12.0
25376,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-08,-31.0,12.0,-28.0,-31.0,-21.0,13.0
25377,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-09,-31.0,12.0,-28.0,-29.0,-12.0,12.0
25378,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-10,-27.0,14.0,-23.0,-18.0,-3.0,9.0
25379,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-11,-25.0,10.0,-11.0,-21.0,-7.0,9.0
25380,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-12,-36.0,-5.0,-19.0,-21.0,-53.0,15.0
25381,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-13,-32.0,9.0,-29.0,-22.0,-19.0,14.0
25382,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-14,-34.0,5.0,-34.0,-27.0,-18.0,14.0
25383,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-15,-32.0,12.0,-31.0,-23.0,-19.0,15.0
25384,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-16,-35.0,7.0,-36.0,-31.0,-12.0,14.0
25385,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-17,-37.0,3.0,-42.0,-30.0,-1.0,12.0
25386,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-18,-40.0,0.0,-41.0,-35.0,-5.0,11.0
25387,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-19,-36.0,8.0,-38.0,-28.0,-18.0,15.0
25388,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-20,-35.0,5.0,-31.0,-25.0,-18.0,16.0
25389,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-21,-33.0,4.0,-31.0,-31.0,-17.0,15.0
25390,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-22,-33.0,9.0,-30.0,-27.0,-19.0,15.0
25391,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-23,-35.0,6.0,-35.0,-32.0,-10.0,14.0
25392,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-24,-36.0,2.0,-38.0,-26.0,2.0,11.0
25393,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-25,-40.0,1.0,-37.0,-41.0,-4.0,11.0
25394,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-26,-37.0,4.0,-37.0,-26.0,-16.0,15.0
25395,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-27,-34.0,7.0,-29.0,-22.0,-17.0,15.0
25396,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-28,-38.0,0.0,-38.0,-31.0,-18.0,15.0
25397,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-29,-34.0,12.0,-36.0,-27.0,-17.0,14.0
25398,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-30,-38.0,5.0,-40.0,-31.0,-11.0,15.0
25399,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-10-31,-39.0,3.0,-41.0,-29.0,-3.0,14.0
25400,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-01,-43.0,-6.0,-39.0,-42.0,-11.0,15.0
25401,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-02,-40.0,-3.0,-31.0,-34.0,-50.0,18.0
25402,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-03,-30.0,16.0,-28.0,-22.0,-15.0,14.0
25403,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-04,-38.0,-3.0,-40.0,-27.0,-18.0,16.0
25404,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-05,-33.0,10.0,-34.0,-26.0,-18.0,15.0
25405,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-06,-38.0,0.0,-41.0,-34.0,-10.0,15.0
25406,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-07,-38.0,-3.0,-45.0,-28.0,2.0,13.0
25407,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-08,-39.0,-2.0,-42.0,-39.0,-1.0,12.0
25408,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-09,-37.0,2.0,-39.0,-27.0,-15.0,16.0
25409,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-10,-36.0,1.0,-35.0,-25.0,-17.0,16.0
25410,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-11,-36.0,-3.0,-39.0,-26.0,-17.0,16.0
25411,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-12,-33.0,7.0,-34.0,-22.0,-17.0,15.0
25412,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-13,-40.0,-5.0,-44.0,-32.0,-11.0,15.0
25413,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-14,-29.0,6.0,-34.0,-18.0,-2.0,11.0
25414,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-15,-27.0,6.0,-24.0,-29.0,-3.0,11.0
25415,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-16,-37.0,-11.0,-29.0,-19.0,-51.0,18.0
25416,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-17,-34.0,4.0,-33.0,-19.0,-16.0,15.0
25417,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-18,-34.0,1.0,-36.0,-22.0,-15.0,15.0
25418,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-19,-32.0,8.0,-35.0,-23.0,-16.0,15.0
25419,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-20,-32.0,7.0,-36.0,-26.0,-7.0,14.0
25420,CO,Colombia,Boyaca,,,CO-BOY,,ChIJg6KQ-HWkaY4R95-8ZFsl4f8,2020-11-21,-29.0,6.0,-38.0,-23.0,6.0,10.0
